mvir,x,y,z,rvir,rockstarid
355280000000,29.3419,5.0298,6.13607,144.112,12568660359
177640000000,29.9244,4.44434,6.45052,114.382,12568663229
593130000000,27.5403,2.95285,5.63601,170.961,12568658719
1895300000000,27.7953,0.09712,4.17938,251.81,12568655081
234840000000,27.788,0.1266,5.03968,125.537,12568660512
966470000000,28.7332,1.73485,6.59955,201.176,12568657320
433560000000,29.2703,0.13679,7.0642,154.003,12568649361
438070000000,29.1998,0.38473,5.97611,154.536,12568659139
126450000000,29.6153,0.21775,5.85663,102.131,12568664095
341730000000,29.815,1.18215,2.18211,142.257,12568660341
135490000000,27.8135,0.00322,3.63131,104.507,12568655079
170110000000,33.3683,5.23262,7.43502,112.743,12568663876
1534000000000,33.7027,9.02767,8.19249,234.669,12568656375
156560000000,34.751,11.5724,8.59506,109.667,12568664679
225810000000,35.1491,12.4018,8.7901,123.907,12568659852
105380000000,33.2366,15.2263,14.4578,96.109,12568667175
359790000000,35.3596,13.2089,9.08014,144.72,12568660118
126450000000,37.5253,4.69807,10.2693,102.131,12568666276
111400000000,31.5768,3.55733,9.99821,97.906,12568666370
124950000000,33.3627,1.71458,11.1226,101.724,12568666051
150540000000,43.3983,8.15098,7.85433,108.242,12568663945
210760000000,43.7781,8.38486,7.89773,121.09,12568662097
105380000000,46.2173,8.94947,5.60586,96.109,12568664767
346240000000,46.5077,14.2844,6.59268,142.881,12568660789
785820000000,46.8293,12.2367,3.40972,187.768,12568657541
593130000000,46.4829,7.71397,3.64988,170.961,12568658519
127960000000,46.4145,1.5934,2.04923,102.535,12568664170
1061300000000,46.4061,1.35876,1.21095,207.552,12568656937
1258500000000,46.2699,0.51449,1.63647,219.685,12568656687
224310000000,46.1779,0.1482,0.71824,123.631,12568662403
862600000000,47.0224,2.37227,2.27149,193.694,12568657306
185170000000,47.0547,2.03069,2.21143,115.975,12568657305
1786900000000,46.9636,1.4519,2.72736,246.915,12568656221
281510000000,47.0835,0.58525,2.46286,133.356,12568660855
173120000000,46.9359,0.42867,3.15229,113.404,12568662615
800880000000,47.9785,0.06941,4.5481,188.959,12568657701
558510000000,48.2353,1.51498,5.71815,167.567,12568659079
1159200000000,50.1502,0.03546,7.57874,213.744,12568656672
668400000000,49.9891,1.44695,7.79647,177.906,12568658153
413990000000,48.8074,3.94078,6.95926,151.65,12568659925
106880000000,48.9929,4.89125,4.85028,96.564,12568667545
185170000000,50.8841,4.86943,7.01524,115.975,12568662302
126450000000,58.5233,2.29316,1.42994,102.131,12568665250
359790000000,58.5189,1.79034,1.63532,144.72,12568660277
222800000000,57.8951,0.69725,0.49929,123.353,12568663008
147530000000,62.0924,4.24845,6.43646,107.516,12568664072
165600000000,61.3324,6.03818,4.17081,111.736,12568663909
143010000000,52.1127,9.11786,7.1383,106.407,12568665056
245380000000,49.0085,11.19,7.49575,127.387,12568661918
255920000000,49.7752,10.6131,0.71452,129.185,12568661778
109890000000,49.5363,9.96487,2.18249,97.463,12568665253
415490000000,51.0475,10.7097,0.8756,151.833,12568659450
126450000000,52.1393,13.82,1.44678,102.131,12568661685
218280000000,50.8663,14.1924,3.79464,122.514,12568662392
174630000000,53.6948,13.3248,3.12929,113.732,12568658032
760230000000,53.7022,13.3786,3.23245,185.707,12568658033
286030000000,52.5697,13.4098,2.17372,134.065,12568660116
146020000000,50.9695,12.338,2.28496,107.149,12568662614
159570000000,47.0585,14.6507,1.16815,110.365,12568662817
913780000000,47.0616,13.001,5.8072,197.451,12568657676
284520000000,47.0695,13.0856,5.75911,133.829,12568657677
451620000000,49.4017,12.4182,3.94756,156.113,12568659500
209250000000,48.9072,14.4135,6.84956,120.801,12568663278
109890000000,51.8151,14.1831,4.72706,97.463,12568666578
2765400000000,49.3563,15.5017,9.39798,285.606,12568655317
308610000000,49.3709,15.4823,9.52442,137.504,12568655316
106880000000,48.5682,15.4934,8.00135,96.564,12568666977
221300000000,49.2662,12.8365,8.82529,123.075,12568662043
273980000000,49.4752,11.7751,9.33827,132.156,12568660681
200220000000,50.1556,15.569,11.2414,119.037,12568663332
964970000000,51.6748,15.1913,14.3595,201.071,12568657444
587110000000,50.5201,9.42332,11.1995,170.38,12568658416
164090000000,50.1781,10.2563,10.1955,111.397,12568660586
124950000000,50.2569,10.3651,10.1212,101.724,12568660587
171620000000,48.854,8.41013,8.41648,113.075,12568664133
286030000000,49.0234,8.94282,8.69833,134.065,12568660213
176130000000,60.314,15.0211,14.5265,114.058,12568663303
144520000000,58.6968,10.7593,13.5373,106.779,12568662545
115920000000,61.269,4.45334,14.814,99.211,12568667454
264950000000,61.8415,6.03676,11.9268,130.688,12568661482
115920000000,62.2472,7.5923,8.50634,99.211,12568665443
371840000000,61.1185,5.43014,11.5452,146.318,12568659891
367320000000,60.082,4.94828,11.0874,145.723,12568659163
103870000000,59.8935,4.96946,10.021,95.649,12568666716
130970000000,55.4006,0.06043,10.8905,103.333,12568665079
433560000000,59.0209,3.73931,11.1044,154.003,12568656611
1001100000000,59.0212,3.71309,11.1017,203.55,12568656612
328180000000,59.1118,3.64033,10.6931,140.351,12568656610
171620000000,59.305,3.61178,9.97164,113.075,12568663425
468180000000,58.7282,2.78921,15.1445,157.998,12568659271
102370000000,57.2588,2.33375,14.8981,95.185,12568661899
629260000000,56.8305,1.85924,12.3107,174.364,12568658602
350760000000,54.9383,0.75861,12.9855,143.499,12568659907
293550000000,55.9497,1.56734,12.8257,135.231,12568660804
594640000000,55.5792,1.59967,15.1502,171.105,12568658982
146020000000,55.0779,1.23213,13.853,107.149,12568660367
147530000000,52.5781,0.69751,11.9614,107.516,12568663403
2057900000000,53.9322,0.38491,11.6568,258.813,12568655714
266460000000,54.554,0.09418,11.2804,130.935,12568661652
599150000000,53.0245,0.31107,10.9771,171.537,12568658294
136990000000,51.2834,1.64226,9.29132,104.893,12568665187
289040000000,51.1712,6.87295,11.6317,134.534,12568661902
188180000000,51.5316,6.00281,11.8972,116.601,12568663402
102370000000,48.7136,7.26864,8.38063,95.185,12568667072
135490000000,48.8651,2.25022,9.22016,104.507,12568665188
877650000000,48.0575,0.58456,8.27515,194.814,12568657232
254410000000,48.5716,0.05368,7.9144,128.932,12568649363
121940000000,48.1148,1.01487,8.4427,100.9,12568657233
338720000000,52.6999,4.22925,22.4216,141.838,12568660442
140000000000,53.8316,6.73738,21.7277,105.655,12568664764
990560000000,54.25,3.54599,15.7107,202.833,12568657531
270970000000,55.4571,0.67511,16.1239,131.67,12568661598
150540000000,55.8575,1.89022,16.2726,108.242,12568652815
472700000000,56.3286,1.87021,16.3216,158.504,12568652818
115920000000,55.6976,3.56369,17.9776,99.211,12568660463
143010000000,55.8346,2.94912,17.6108,106.407,12568662203
370330000000,56.4499,3.22737,18.5532,146.12,12568660297
150540000000,55.9468,2.34529,16.8889,108.242,12568652821
1151600000000,55.8797,2.39091,16.5319,213.281,12568652822
4576400000000,55.9807,2.02332,16.2325,337.822,12568652817
129470000000,56.0871,1.98384,16.2374,102.935,12568652814
164090000000,54.956,2.67898,16.1842,111.397,12568658711
243880000000,55.1632,3.86343,17.5577,127.126,12568660935
200220000000,55.4337,3.6214,17.4039,119.037,12568661958
379360000000,54.9985,2.99297,15.8756,147.298,12568658713
912280000000,55.7126,2.97329,16.8792,197.343,12568652823
141510000000,56.8749,1.97102,16.5349,106.033,12568652825
102370000000,57.055,2.67305,16.3486,95.185,12568662229
143010000000,57.4418,2.08219,15.7805,106.407,12568661634
4698400000000,56.9747,1.69446,16.7335,340.797,12568652829
108390000000,59.7169,0.541,16.515,97.016,12568664995
707540000000,56.0536,4.13222,19.0443,181.313,12568658300
105380000000,56.0986,4.12152,18.9481,96.109,12568658299
136990000000,56.0713,4.4712,17.4284,104.893,12568665377
213770000000,56.1328,6.30168,19.65,121.663,12568662421
144520000000,56.3366,7.23349,21.7816,106.779,12568665315
237850000000,62.0486,2.99535,24.766,126.071,12568662365
130970000000,61.5529,2.51932,25.01,103.333,12568666347
195700000000,61.3253,5.06065,23.7242,118.135,12568663125
817440000000,61.5233,6.11943,24.9035,190.253,12568657819
115920000000,51.7703,4.23879,26.2868,99.211,12568667448
298070000000,51.3468,4.39934,26.8547,135.921,12568660555
1225400000000,52.0267,7.15436,27.2071,217.74,12568656290
380870000000,49.767,1.1805,27.2385,147.493,12568660198
1041700000000,51.0486,1.25798,24.6572,206.268,12568657365
124950000000,52.5362,0.15291,28.4187,101.724,12568665015
109890000000,52.8828,0.86287,27.7071,97.463,12568665557
188180000000,50.8632,1.28158,30.2705,116.601,12568662067
185170000000,50.8061,1.97787,28.9844,115.975,12568663553
112910000000,50.7559,2.29111,28.6181,98.345,12568664860
100860000000,50.6665,2.20449,27.7592,94.716,12568667541
725610000000,48.0604,2.4121,28.6995,182.844,12568657235
225810000000,48.1698,2.62195,28.8023,123.907,12568657238
231830000000,47.5842,1.9334,28.2287,124.998,12568660883
510330000000,49.5654,5.15127,28.5341,162.604,12568659089
174630000000,49.2488,4.60956,28.6932,113.732,12568662787
179140000000,49.4745,4.42085,29.2455,114.704,12568663582
124950000000,50.8867,6.11567,28.0046,101.724,12568663330
146020000000,51.5393,6.3118,27.7864,107.149,12568662611
307100000000,51.6188,6.69793,27.5089,137.28,12568656289
657860000000,54.0771,12.4559,30.5269,176.967,12568658424
546460000000,53.8926,14.0425,28.8011,166.354,12568658825
198710000000,54.6432,14.5649,28.6712,118.738,12568663126
176130000000,51.0767,9.0912,24.1415,114.058,12568663635
170110000000,51.2944,10.7488,25.2852,112.743,12568664130
197210000000,56.1505,10.4698,27.3239,118.437,12568660604
1869700000000,56.375,11.7124,25.5109,250.671,12568655485
102370000000,60.4802,10.6848,24.9012,95.185,12568664927
444100000000,59.5919,11.1607,26.6251,155.24,12568659762
1284100000000,61.2411,10.2974,26.2242,221.164,12568656066
475710000000,60.6235,10.749,25.785,158.84,12568659302
245380000000,61.5386,10.0774,26.422,127.387,12568656067
123440000000,62.3191,9.01242,26.7483,101.314,12568666108
415490000000,61.3175,8.44487,25.4238,151.833,12568659695
672920000000,61.7826,9.07079,28.7226,178.306,12568658466
140000000000,55.3542,14.7324,27.5124,105.655,12568664531
1430100000000,55.3643,12.3968,27.5604,229.248,12568656446
3424800000000,58.8325,12.3982,23.8155,306.708,12568655057
118930000000,55.9934,11.7474,25.7087,100.063,12568655483
438070000000,56.3327,12.0241,25.4788,154.536,12568655486
183660000000,55.7781,13.4688,27.2445,115.66,12568663206
155060000000,56.5393,12.1778,24.3168,109.314,12568664391
460660000000,55.5421,12.4089,20.8673,157.146,12568658571
423020000000,55.8277,12.4687,21.4863,152.745,12568657673
377860000000,56.1334,12.572,21.7537,147.103,12568657674
3269800000000,58.1229,12.4772,23.4358,302.007,12568655053
663890000000,58.1546,12.4987,23.4195,177.505,12568655054
159570000000,57.4096,13.2044,22.3085,110.365,12568663207
287530000000,58.2932,15.1993,21.166,134.3,12568661360
2107600000000,57.7476,15.2134,21.5197,260.88,12568651926
648830000000,57.5598,14.893,21.9229,176.153,12568651927
21097000000000,57.5476,14.4313,21.7369,562.235,12568651910
123440000000,57.5852,14.4003,21.8192,101.314,12568651913
448610000000,57.6686,14.2464,21.736,155.765,12568651917
109890000000,57.6877,14.5801,21.6228,97.463,12568651918
176130000000,57.7273,14.3527,22.3621,114.058,12568651919
213770000000,58.9047,14.198,22.1068,121.663,12568660473
129470000000,59.0217,14.1767,21.9176,102.935,12568660472
207750000000,61.4229,15.0368,22.5468,120.51,12568660183
111400000000,61.1045,15.0408,22.3607,97.906,12568660181
152050000000,59.0182,12.7805,22.2115,108.602,12568664333
103870000000,60.1058,11.476,21.5649,95.649,12568667332
135490000000,52.2187,15.0215,16.0208,104.507,12568665617
248390000000,53.8341,9.76214,18.372,127.906,12568655009
132480000000,54.0486,8.12951,18.4374,103.727,12568665122
3361600000000,53.9422,9.82203,18.3359,304.808,12568655010
127960000000,51.2371,14.2887,22.256,102.535,12568664676
140000000000,51.5574,14.9088,21.8426,105.655,12568665827
195700000000,47.8755,10.8297,21.5197,118.135,12568661683
105380000000,48.4631,11.0261,22.1411,96.109,12568666650
177640000000,47.2452,10.7963,21.1035,114.382,12568663520
412480000000,38.4682,15.2377,22.8041,151.466,12568659584
161080000000,37.5308,11.6136,22.4854,110.711,12568663331
126450000000,39.4215,5.11809,17.8574,102.131,12568665491
227320000000,41.2099,6.20805,29.4811,124.181,12568661811
209250000000,41.7373,5.94023,29.7103,120.801,12568662665
347750000000,40.6656,6.28538,29.2065,143.087,12568660083
121940000000,41.5113,5.33503,29.0299,100.9,12568666350
111400000000,32.4479,6.55983,24.3494,97.906,12568667677
365810000000,35.6503,5.91948,29.891,145.523,12568660244
341730000000,36.3239,5.73487,30.2405,142.257,12568660082
106880000000,36.5526,5.45686,30.3967,96.564,12568667971
153550000000,37.9502,11.5645,24.4962,108.959,12568664444
716580000000,38.5947,12.6129,24.0591,182.082,12568657903
126450000000,38.5771,13.4437,23.7447,102.131,12568663478
129470000000,38.9,13.9999,25.0678,102.935,12568665828
117420000000,32.4423,12.7724,31.0955,99.639,12568666673
239360000000,43.3555,14.036,25.5001,126.337,12568661809
213770000000,43.1279,14.6388,26.8225,121.663,12568662068
1082400000000,45.6679,17.0172,29.8625,208.917,12568656630
430550000000,42.5204,23.2222,31.167,153.645,12568658932
418500000000,40.6242,23.2712,30.5897,152.199,12568658280
135490000000,33.3086,17.9167,23.8571,104.507,12568664640
528400000000,36.1377,18.4671,26.2355,164.5,12568659126
883680000000,37.9487,16.8181,23.4807,195.259,12568657460
153550000000,36.6007,18.1151,24.8278,108.959,12568664581
114410000000,34.943,20.7421,26.2505,98.78,12568665763
1168200000000,31.9527,21.2845,24.8183,214.298,12568656715
248390000000,32.0838,22.4212,24.1798,127.906,12568661060
472700000000,38.2158,22.8522,29.3877,158.504,12568659751
206240000000,38.2548,22.85,29.457,120.218,12568659752
188180000000,31.4722,25.9252,30.9073,116.601,12568663406
102370000000,33.3399,28.8736,31.0678,95.185,12568665846
135490000000,31.4611,30.6733,30.392,104.507,12568664589
111400000000,32.733,30.9215,31.0056,97.906,12568666446
144520000000,34.9545,29.7969,29.3013,106.779,12568665055
108390000000,35.139,29.957,28.6243,97.016,12568660799
100860000000,36.2936,30.1077,28.1769,94.716,12568658725
457640000000,36.5352,29.8896,28.0199,156.803,12568658726
177640000000,36.8544,29.6622,28.7565,114.382,12568662857
112910000000,35.4326,29.8128,28.6167,98.345,12568660801
102370000000,35.7375,29.8783,27.7958,95.185,12568654102
158070000000,35.871,29.9441,28.0557,110.017,12568654103
1002600000000,35.8736,30.1804,28.1476,203.652,12568654104
525390000000,35.8862,30.0965,27.6351,164.187,12568654101
109890000000,35.5046,30.4457,27.0228,97.463,12568658741
510330000000,35.539,30.5239,27.0675,162.604,12568658742
111400000000,35.8989,30.2342,27.3119,97.906,12568654099
838510000000,36.2778,30.7569,26.2645,191.874,12568654093
1585200000000,36.1504,30.7015,26.5896,237.25,12568654098
152050000000,37.7031,30.0907,27.1022,108.602,12568663328
529900000000,38.2841,30.7444,26.0385,164.656,12568657209
260440000000,38.3783,30.5503,26.3423,129.941,12568657212
183660000000,33.9711,28.2702,25.1866,115.66,12568663784
118930000000,43.9204,24.7358,30.331,100.063,12568665316
120430000000,44.2316,25.5201,29.8441,100.483,12568666574
298070000000,45.9235,25.8694,29.2064,135.921,12568660951
159570000000,42.044,25.0173,30.0698,110.365,12568655998
1001100000000,41.8284,25.182,30.0484,203.55,12568656000
389900000000,41.9634,24.6014,30.2047,148.65,12568655996
215270000000,40.4692,23.5046,30.4366,121.948,12568658282
298070000000,41.4284,25.8902,29.5694,135.921,12568660637
245380000000,41.5368,26.1483,30.8172,127.387,12568662095
136990000000,42.4855,26.2848,30.0586,104.893,12568665183
191190000000,41.0044,31.2098,29.3324,117.219,12568651392
162580000000,40.124,30.292,29.1032,111.055,12568659455
1631900000000,39.6971,28.5059,29.2867,239.556,12568652851
391410000000,39.9145,28.424,29.2684,148.841,12568652853
939380000000,39.9817,28.4253,29.2431,199.278,12568652854
12876000000000,40.0238,28.3702,29.1715,476.91,12568652852
112910000000,41.9764,27.6907,29.2402,98.345,12568665616
109890000000,42.7531,28.5023,28.493,97.463,12568667540
344740000000,43.9636,29.1555,27.696,142.673,12568658315
159570000000,45.7453,27.4176,28.2631,110.365,12568664484
1347300000000,43.1856,30.243,27.8439,224.736,12568656532
152050000000,43.7303,29.4104,27.8018,108.602,12568658314
112910000000,43.871,29.7842,27.7785,98.345,12568658316
109890000000,45.2433,29.6774,26.6264,97.463,12568666349
772280000000,42.9811,28.7162,26.6531,186.682,12568657135
323660000000,43.5118,28.7741,26.5598,139.704,12568657136
377860000000,43.3981,28.1217,24.1639,147.103,12568659252
129470000000,46.5113,27.6236,24.8792,102.935,12568664443
155060000000,45.5011,28.2692,25.2721,109.314,12568664168
102370000000,42.2131,31.0794,24.2288,95.185,12568663209
112910000000,41.6143,30.8789,24.613,98.345,12568666884
115920000000,42.3266,30.8892,25.2142,99.211,12568666271
269470000000,42.0282,29.4303,24.8868,131.426,12568659075
161080000000,41.938,29.4171,25.1298,110.711,12568659077
152050000000,42.2155,28.1623,23.8131,108.602,12568664532
153550000000,41.9809,28.4587,24.08,108.959,12568662895
212260000000,41.5185,29.3528,25.4969,121.377,12568661082
